gesture_dir,label,num_frames,height,width
115495,11,37,100,176
45438,1,35,100,132
129702,13,37,100,176
108815,1,36,100,176
83366,1,34,100,132
138216,3,37,100,176
74185,14,33,100,132
62755,3,37,100,176
1441,13,36,100,176
21882,24,37,100,176
57499,3,36,100,176
5631,15,37,100,176
57722,15,37,100,176
34072,12,37,100,176
2386,13,34,100,132
97884,14,38,100,176
61588,1,34,100,176
110700,3,32,100,176
31785,1,37,100,176
30914,15,38,100,132
77426,1,37,100,132
70354,14,37,100,176
22542,24,33,100,132
61323,13,34,100,176
31932,24,36,100,176
90687,13,34,100,176
38555,14,34,100,132
107235,27,36,100,176
115822,14,37,100,132
68817,1,37,100,176
25207,3,37,100,176
224,27,32,100,132
108587,12,32,100,132
125822,11,36,100,176
146171,11,36,100,132
63091,15,35,100,176
123905,14,37,100,176
50860,15,36,100,176
95739,3,37,100,132
43439,11,37,100,176
107973,12,35,100,132
86084,11,34,100,176
43205,12,33,100,176
121390,24,37,100,176
36810,27,37,100,176
57998,3,37,100,176
118634,11,37,100,176
62648,1,37,100,176
135679,24,36,100,176
130396,27,35,100,132
135917,15,36,100,176
2282,27,38,100,176
32194,11,34,100,132
61660,14,36,100,176
73285,15,37,100,176
62554,1,33,100,176
62522,11,37,100,176
43032,1,37,100,176
103409,15,34,100,132
81845,1,37,100,176
75964,12,37,100,132
40282,3,35,100,176
109259,12,37,100,176
44827,11,37,100,176
43231,1,37,100,132
85749,15,33,100,132
132154,1,37,100,176
15799,1,32,100,132
118366,24,37,100,176
114328,14,37,100,176
145905,14,36,100,176
78758,14,37,100,176
71777,24,37,100,132
76977,24,37,100,176
133538,15,35,100,132
145472,27,36,100,132
872,11,37,100,176
62347,15,37,100,132
73979,11,34,100,132
50250,3,34,100,132
2450,14,36,100,176
56195,14,34,100,132
134977,12,37,100,176
46489,3,37,100,176
1513,11,36,100,176
136140,15,33,100,132
37862,13,35,100,132
2063,13,37,100,132
78322,3,37,100,176
26210,24,33,100,132
105606,14,37,100,176
144436,13,37,100,176
117835,12,32,100,176
21287,14,36,100,176
31071,3,34,100,132
71128,12,38,100,176
40017,14,37,100,132
84813,14,35,100,132
30274,11,37,100,132
64145,11,35,100,132
147354,24,37,100,176
111278,1,36,100,132
32875,15,36,100,176
55373,1,33,100,132
76992,24,37,100,176
139375,24,36,100,176
71276,27,34,100,132
122094,24,32,100,132
22765,11,36,100,176
75477,27,32,100,176
55453,14,36,100,176
129894,14,36,100,176
27754,14,37,100,176
144917,15,37,100,176
71916,11,36,100,176
109392,14,37,100,176
42512,1,37,100,176
14912,15,37,100,176
140643,13,37,100,176
118405,12,37,100,176
37205,27,37,100,176
61392,12,36,100,132
136447,3,33,100,176
97988,14,37,100,176
80842,11,37,100,176
51044,14,37,100,176
22102,27,34,100,132
107022,14,34,100,132
23969,27,37,100,176
30016,3,37,100,176
23208,24,37,100,176
70016,3,36,100,132
81553,24,37,100,176
54708,1,37,100,132
24901,1,37,100,176
108399,24,35,100,176
17325,11,37,100,176
67549,24,37,100,176
115484,24,34,100,132
129203,27,36,100,176
94865,15,38,100,176
128895,3,36,100,176
66072,12,34,100,176
110633,12,37,100,176
118958,3,37,100,176
101505,1,37,100,176
100110,11,37,100,176
20341,13,35,100,176
24483,1,34,100,132
3042,14,37,100,132
29291,1,33,100,176
103896,15,33,100,176
116523,14,35,100,132
75705,11,37,100,132
138625,15,38,100,132
128755,15,35,100,176
83565,1,33,100,176
17354,1,38,100,176
75390,27,37,100,176
49005,13,36,100,176
37705,14,33,100,176
115719,24,37,100,176
63403,11,33,100,176
32430,11,36,100,176
12523,11,33,100,176
60844,1,37,100,176
91524,15,37,100,132
44242,11,36,100,100
78583,13,36,100,176
121439,24,32,100,132
88567,13,37,100,176
128287,24,36,100,132
22298,14,39,100,176
137002,3,37,100,132
133444,1,36,100,176
4053,14,36,100,176
120573,15,34,100,176
139198,11,37,100,176
51366,3,34,100,176
37055,15,36,100,132
47497,15,37,100,176
121387,11,36,100,176
24245,13,36,100,176
77226,24,34,100,132
29902,3,37,100,176
46951,12,33,100,106
108987,13,36,100,132
55461,27,37,100,176
91054,3,33,100,176
46986,12,36,100,176
132902,11,37,100,176
95290,3,35,100,132
23676,1,36,100,132
130248,12,36,100,176
69202,3,35,100,132
63108,1,37,100,176
102956,15,35,100,132
40411,12,36,100,176
13965,14,33,100,176
23268,12,36,100,176
30642,11,37,100,132
92082,12,33,100,176
12008,13,37,100,176
103714,11,37,100,176
100827,24,33,100,132
2211,14,35,100,132
65624,13,37,100,176
144362,3,37,100,176
64607,12,33,100,176
15777,15,37,100,176
139875,14,38,100,176
59811,12,37,100,176
8915,13,37,100,176
132675,13,34,100,176
66430,24,37,100,176
75499,11,34,100,176
20452,12,35,100,132
12330,12,37,100,176
6559,14,32,100,176
937,14,37,100,176
87755,27,37,100,132
7834,24,37,100,176
35201,15,36,100,132
62970,13,33,100,176
126200,3,36,100,176
33725,12,37,100,176
100514,14,37,100,176
2897,11,37,100,176
66945,13,37,100,176
121062,13,37,100,132
102619,11,37,100,176
81422,11,33,100,176
76116,14,34,100,176
94513,13,32,100,176
3899,14,35,100,132
98383,1,38,100,132
38903,12,35,100,176
106591,14,37,100,176
6720,3,35,100,132
47652,11,37,100,176
69748,24,36,100,176
120025,24,37,100,176
84610,1,37,100,176
28956,14,38,100,132
9702,15,34,100,176
101405,1,37,100,176
3559,3,37,100,176
23989,1,36,100,176
26502,24,35,100,132
96190,14,37,100,176
99494,27,36,100,176
134649,12,35,100,132
78156,11,37,100,132
25149,3,37,100,176
102338,15,37,100,132
87735,12,37,100,176
28579,3,38,100,176
139220,12,34,100,132
118568,3,34,100,132
74732,13,36,100,176
30776,12,38,100,176
92623,1,37,100,176
52501,24,37,100,176
134457,15,36,100,176
146039,1,36,100,176
93402,13,37,100,176
52824,27,37,100,176
141108,3,35,100,176
8168,11,37,100,132
101911,3,33,100,176
145076,14,39,100,176
108306,11,35,100,132
122797,15,36,100,176
74734,12,34,100,132
20515,27,37,100,176
94353,11,37,100,176
41329,14,36,100,176
62510,24,36,100,176
47360,12,35,100,176
130073,1,37,100,176
86213,14,36,100,176
146088,11,37,100,176
12021,27,38,100,132
9345,27,37,100,176
112814,3,36,100,176
57731,1,37,100,176
96612,12,36,100,132
98028,13,36,100,176
89190,27,36,100,176
24131,13,36,100,132
105140,1,37,100,176
91631,1,37,100,176
42162,11,34,100,176
32220,1,37,100,176
97761,3,34,100,132
50247,14,37,100,176
58100,24,37,100,176
116821,13,36,100,132
81197,24,37,100,176
132689,14,36,100,176
133919,12,37,100,176
29470,3,35,100,132
26958,3,36,100,176
101599,12,36,100,176
44523,24,36,100,100
12549,13,37,100,176
118721,14,33,100,132
36914,24,35,100,176
79967,15,37,100,176
4501,1,35,100,132
44094,13,37,100,176
6441,1,37,100,176
59461,27,36,100,176
112872,12,33,100,132
144822,27,37,100,176
141007,15,37,100,176
121240,11,37,100,176
48701,27,36,100,176
93583,27,36,100,142
72710,14,36,100,100
96866,14,36,100,132
127718,24,33,100,176
138050,27,36,100,176
86892,12,37,100,132
28157,15,32,100,176
13411,27,32,100,176
147595,11,33,100,132
30437,11,35,100,132
72699,15,34,100,176
95186,13,37,100,176
65865,12,37,100,176
50741,27,36,100,176
105706,13,33,100,132
1256,27,37,100,176
53463,24,37,100,132
108635,13,37,100,176
3454,14,36,100,176
26099,15,37,100,176
65695,27,37,100,132
72169,3,32,100,176
87076,14,36,100,176
124208,1,37,100,176
67096,27,37,100,176
2276,1,37,100,176
146643,15,36,100,176
77177,14,37,100,176
2645,27,37,100,176
75117,1,36,100,176
102955,24,35,100,176
140595,12,36,100,176
71983,15,36,100,176
147835,15,37,100,176
40306,15,36,100,176
47212,27,32,100,132
110848,1,35,100,176
51009,15,37,100,176
108173,27,34,100,176
71525,13,36,100,176
84941,1,36,100,132
45197,1,37,100,176
34814,13,37,100,176
115159,13,33,100,176
83142,12,37,100,176
92294,14,37,100,176
119112,1,37,100,132
30859,27,37,100,176
48236,1,37,100,176
25862,1,38,100,132
9498,15,37,100,176
142503,3,37,100,176
87111,3,37,100,132
73311,12,35,100,176
107131,11,37,100,176
60921,15,37,100,176
50459,24,39,100,176
110438,12,37,100,132
117128,3,38,100,176
101336,12,32,100,176
146620,12,37,100,176
21319,13,37,100,176
123807,13,37,100,132
49495,13,37,100,176
87727,1,32,100,132
100647,1,37,100,176
37293,11,39,100,132
7452,14,37,100,176
71899,11,37,100,176
54436,3,38,100,176
6354,12,37,100,176
107140,11,36,100,132
52585,3,36,100,176
121272,3,38,100,176
2510,11,36,100,176
28682,14,35,100,176
45570,3,37,100,176
49482,11,37,100,176
97098,13,37,100,176
44061,24,37,100,132
70810,3,36,100,176
3858,11,36,100,132
108856,27,37,100,176
44222,3,38,100,176
94071,13,36,100,176
36112,24,36,100,132
45089,1,34,100,132
13710,15,37,100,176
132638,1,37,100,176
26013,12,37,100,176
94130,11,37,100,176
33189,27,36,100,176
96995,12,34,100,132
114451,3,37,100,132
71904,14,36,100,132
53934,24,37,100,176
121918,24,38,100,132
62862,12,37,100,176
21148,14,36,100,132
46554,13,36,100,176
125956,11,39,100,176
103968,24,34,100,176
52014,15,37,100,176
39364,11,36,100,176
6177,24,37,100,176
22593,27,37,100,176
34310,27,37,100,176
13321,1,37,100,176
125563,3,33,100,132
18788,13,37,100,176
139806,27,37,100,176
33319,3,38,100,176
34300,1,35,100,132
111320,27,36,100,176
135607,27,37,100,132
51616,3,37,100,132
3066,27,37,100,176
55679,15,35,100,132
128798,1,38,100,176
29514,12,35,100,132
2558,27,32,100,176
73747,24,37,100,176
24655,27,37,100,176
71958,1,36,100,176
79577,14,32,100,176
122518,3,37,100,176
111594,3,33,100,176
47508,11,37,100,176
54603,15,37,100,176
45564,12,37,100,132
11441,1,37,100,176
50895,24,35,100,132
21172,24,37,100,176
5426,3,37,100,176
120684,27,37,100,176
9932,12,37,100,176
118080,24,35,100,132
12769,3,37,100,176
129475,3,37,100,176
1269,27,37,100,176
120227,13,36,100,176
71930,12,37,100,176
39738,15,37,100,176
104064,14,36,100,176
48518,12,37,100,176
1733,27,37,100,176
6028,13,37,100,132
32870,11,37,100,176
25655,1,37,100,176
101817,13,38,100,176
97690,13,33,100,176
95085,24,37,100,176
133054,15,37,100,132
7505,15,37,100,176
119823,11,37,100,176
117404,27,34,100,132
100601,15,37,100,176
143409,14,37,100,132
133282,1,36,100,176
102746,24,34,100,132
40305,15,36,100,176
64756,12,36,100,176
76060,3,37,100,176
117635,27,35,100,176
95960,15,38,100,176
135420,27,36,100,176
69980,15,38,100,176
143655,3,37,100,132
122837,11,36,100,176
148021,13,37,100,132
141752,24,37,100,132
69499,3,37,100,132
83147,27,33,100,132
88409,27,36,100,132
17461,24,36,100,176
57498,13,36,100,132
70538,1,37,100,176
94131,3,37,100,176
59491,24,34,100,132
29986,27,34,100,176
13642,3,37,100,176
4189,15,37,100,176
98723,14,37,100,176
26110,13,36,100,176
64062,27,36,100,176
136900,12,38,100,176
116199,12,37,100,176
139883,15,37,100,176
144138,12,35,100,176
92330,24,34,100,176
10140,14,34,100,132
85088,13,36,100,176
111392,24,37,100,132
16774,1,37,100,176
121164,3,37,100,132
34886,1,37,100,100
36619,14,36,100,176
115079,13,37,100,176
94253,1,35,100,176
53731,12,34,100,176
91001,1,37,100,176
11916,1,37,100,176
44934,14,33,100,176
114228,14,37,100,132
48730,15,37,100,176
130597,11,37,100,176
146376,1,34,100,176
36289,11,35,100,132
127739,13,37,100,132
117067,14,37,100,176
6285,12,34,100,132
18353,15,34,100,132
103709,14,37,100,132
9847,3,37,100,176
116913,27,37,100,176
49864,1,37,100,176
136067,13,37,100,176
21410,11,37,100,176
55678,13,37,100,176
92913,24,37,100,176
147136,24,35,100,176
35439,27,37,100,176
85803,11,37,100,176
5107,1,36,100,176
71679,15,38,100,176
54987,11,32,100,176
101581,27,36,100,132
24987,12,37,100,176
77654,13,33,100,176
143948,3,34,100,132
10233,12,37,100,176
127440,24,36,100,176
78026,27,36,100,176
83718,14,36,100,176
80780,14,36,100,176
80231,12,34,100,132
67302,1,38,100,176
8963,11,34,100,132
89361,15,35,100,132
49907,11,37,100,176
117350,13,36,100,176
67444,1,37,100,132
53367,27,37,100,176
117866,24,33,100,132
14902,13,32,100,176
40545,14,37,100,176
15901,15,32,100,176
110566,3,35,100,176
85532,11,35,100,132
97166,11,37,100,176
78629,11,37,100,176
107718,27,37,100,176
88788,12,37,100,176
129044,1,33,100,132
40221,12,37,100,176
60736,15,34,100,176
104128,24,33,100,132
830,14,37,100,132
49348,27,37,100,176
33875,11,36,100,176
25295,13,37,100,176
52168,13,34,100,176
2408,13,33,100,132
83119,14,37,100,176
40674,11,35,100,132
105948,1,37,100,176
106581,15,37,100,176
127010,13,35,100,176
53628,11,38,100,176
71438,13,33,100,176
107632,13,36,100,176
6886,13,37,100,176
61860,24,37,100,176
89068,11,37,100,176
120258,15,37,100,176
41382,3,35,100,132
84311,1,36,100,176
57446,11,32,100,132
4086,12,34,100,132
4083,3,32,100,176
75439,27,37,100,132
85779,11,37,100,176
133069,13,37,100,176
135128,13,33,100,132
54821,24,37,100,176
29224,13,37,100,176
104620,13,36,100,176
95784,13,37,100,132
80282,12,37,100,176
109054,15,37,100,176
29675,14,35,100,176
26721,15,37,100,176
133998,27,37,100,132
15496,24,37,100,176
22692,11,37,100,176
8614,11,35,100,132
44572,13,35,100,176
147659,1,37,100,176
16913,15,35,100,176
139872,24,37,100,176
115032,11,36,100,176
10615,11,37,100,176
131450,15,37,100,176
96469,13,37,100,176
142365,11,34,100,132
100731,3,37,100,176
104991,3,36,100,176
6899,13,37,100,176
111823,11,36,100,176
117118,14,35,100,176
43012,3,37,100,132
129983,11,34,100,132
8586,3,36,100,176
137050,15,37,100,132
143964,12,34,100,132
46631,3,36,100,176
28149,14,36,100,176
136068,1,37,100,176
64469,13,35,100,132
79520,27,36,100,176
80940,15,37,100,176
38418,11,36,100,132
5359,1,37,100,176
114399,27,33,100,176
13993,1,37,100,176
136572,11,38,100,176
131682,11,37,100,176
61230,12,36,100,176
138668,24,37,100,176
81267,11,35,100,176
124863,3,33,100,176
16249,15,37,100,176
114528,15,33,100,132
26200,12,36,100,176
118534,13,34,100,176
33659,3,36,100,176
66001,1,36,100,176
39789,15,37,100,176
3411,3,34,100,176
135665,14,34,100,176
15586,11,33,100,132
133859,13,36,100,176
129648,27,37,100,176
124777,24,37,100,176
37621,27,36,100,176
29658,14,36,100,176
83199,3,37,100,176
102635,27,38,100,176
31135,15,37,100,176
127184,24,32,100,176
74183,3,37,100,176
30486,14,37,100,176
121533,3,37,100,176
53969,27,34,100,132
38257,11,35,100,176
2377,12,35,100,132
18661,13,37,100,176
46857,1,37,100,132
37742,27,37,100,100
76715,3,36,100,176
116762,15,37,100,132
120302,15,37,100,132
53548,14,37,100,176
35710,13,36,100,176
59368,13,37,100,176
118885,11,37,100,176
137148,3,37,100,176
112606,12,37,100,132
45167,14,38,100,176
128965,1,37,100,176
79648,3,36,100,176
101421,27,34,100,132
18913,24,37,100,176
138212,14,34,100,132
42823,12,37,100,176
119246,24,34,100,132
60936,12,38,100,176
58291,12,36,100,132
20256,13,38,100,132
50928,11,37,100,176
105995,27,36,100,176
135843,12,36,100,176
21490,12,34,100,132
25950,11,37,100,176
53371,12,37,100,132
75907,12,35,100,176
42304,24,36,100,176
71412,24,37,100,176
59102,12,35,100,132
26308,24,33,100,132
108109,27,38,100,132
102454,24,37,100,176
113224,12,34,100,132
110951,15,37,100,176
106135,14,37,100,176
85461,3,32,100,132
857,12,34,100,132
140034,27,37,100,176
69319,27,36,100,132
108737,15,33,100,132
110874,13,38,100,176
125937,27,37,100,132
57724,14,37,100,176
53549,24,33,100,176
132864,12,35,100,176
12186,12,36,100,176
11596,14,37,100,132
80142,3,37,100,176
4449,27,37,100,176
32045,13,33,100,132
89246,27,37,100,176
53251,24,37,100,132
112478,15,36,100,176
112921,14,37,100,176
55692,27,37,100,176
32202,15,36,100,100
79811,24,33,100,176
33165,14,34,100,176
43946,24,37,100,176
111909,15,32,100,132
116943,12,37,100,176
62598,1,38,100,176
99571,12,32,100,176
96915,24,35,100,132
93586,27,37,100,176
13511,13,33,100,132
97011,15,35,100,176
58353,27,35,100,132
125346,15,37,100,176
8859,14,37,100,176
73102,14,36,100,176
139704,14,36,100,176
118775,27,33,100,176
36161,1,37,100,176
96089,3,36,100,176
20689,1,37,100,176
123111,24,37,100,176
126884,11,34,100,132
44801,24,37,100,176
29127,13,34,100,132
145876,14,37,100,176
3963,12,38,100,176
3791,15,37,100,176
144632,12,38,100,176
84576,13,39,100,176
144324,11,33,100,132
9413,15,32,100,176
115344,3,37,100,176
62174,14,37,100,176
22484,12,35,100,176
142640,24,36,100,176
28429,24,36,100,176
11959,15,37,100,176
111411,3,33,100,132
111672,13,36,100,176
77707,15,33,100,176
130198,1,34,100,132
828,14,37,100,176
125188,1,37,100,132
108786,12,37,100,132
93598,15,36,100,176
8016,12,37,100,176
4612,12,35,100,132
5303,13,35,100,176
131725,13,34,100,132
11236,1,35,100,132
26778,3,37,100,176
31892,3,37,100,176
101747,13,37,100,176
134766,13,37,100,132
131277,15,35,100,176
101843,3,35,100,132
12271,14,37,100,176
143957,15,32,100,176
37683,15,35,100,176
86666,13,33,100,106
142801,13,33,100,132
116736,3,37,100,176
94486,15,37,100,176
73070,13,37,100,176
141709,24,36,100,176
11061,27,32,100,176
125295,15,36,100,132
54969,14,36,100,132
120478,3,37,100,176
136638,27,37,100,176
128652,1,37,100,176
83858,1,38,100,176
133068,24,36,100,132
90963,11,33,100,176
22400,14,35,100,132
54871,3,37,100,176
69098,24,37,100,132
16761,3,34,100,132
131152,1,34,100,142
65308,12,36,100,176
96292,15,37,100,176
2936,11,35,100,132
41152,27,34,100,132
133210,15,37,100,176
45465,1,37,100,176
117291,11,36,100,176
101646,12,37,100,176
26822,12,35,100,132
117874,11,37,100,176
71806,15,37,100,100
46242,3,36,100,176
49487,1,37,100,176
55149,14,37,100,176
120524,15,33,100,176
53877,1,37,100,176
78414,1,37,100,176
74764,1,37,100,176
42926,1,33,100,132
49966,11,38,100,176
139771,11,37,100,176
31314,1,33,100,176
99492,27,37,100,132
36309,15,37,100,176
76522,14,37,100,176
139542,24,34,100,132
36480,13,36,100,176
70668,24,36,100,132
136275,15,37,100,176
49914,12,36,100,132
93774,24,37,100,176
90135,11,33,100,176
65523,14,37,100,176
135140,1,33,100,176
32937,24,38,100,132
44753,13,37,100,132
19531,12,37,100,132
132680,27,36,100,132
115706,11,38,100,176
21398,3,38,100,132
59367,24,37,100,176
114101,13,37,100,176
105837,12,37,100,176
132382,27,35,100,176
137061,13,33,100,132
24757,14,36,100,132
105034,13,33,100,176
49467,3,32,100,176
71209,13,33,100,176
63485,14,36,100,176
88335,24,36,100,132
103792,3,37,100,132
125617,13,35,100,176
141767,15,37,100,176
64004,14,37,100,132
122969,27,37,100,176
102810,24,36,100,176
55499,11,37,100,176
117546,13,37,100,176
85646,14,37,100,132
38976,24,33,100,176
26896,12,37,100,176
133760,1,37,100,176
124612,3,37,100,176
100802,1,33,100,176
126029,11,36,100,176
139595,14,37,100,176
133283,13,38,100,132
13600,1,35,100,132
105336,13,36,100,176
4236,3,36,100,176
108806,1,37,100,176
47651,13,36,100,176
63988,3,36,100,132
40809,13,34,100,132
23663,13,34,100,132
69893,3,37,100,176
73932,1,37,100,176
42877,24,37,100,176
69008,15,35,100,132
54065,24,34,100,132
112395,1,36,100,132
8223,14,36,100,132
140368,3,36,100,176
88637,3,33,100,132
19988,13,37,100,176
78020,27,36,100,132
125108,12,33,100,132
100051,14,37,100,176
78427,27,36,100,132
62250,13,37,100,176
62405,1,36,100,176
61052,13,35,100,132
111534,15,37,100,176
37830,1,36,100,132
142101,14,37,100,176
119042,27,37,100,176
56054,13,37,100,176
13517,3,35,100,176
111253,12,37,100,176
22968,3,37,100,176
38354,27,35,100,176
17460,11,35,100,132
69200,24,37,100,176
19831,14,36,100,176
111644,14,36,100,132
116116,11,34,100,132
66433,3,35,100,176
33314,12,37,100,176
11621,14,37,100,176
7424,11,32,100,176
77988,27,32,100,176
48727,14,37,100,132
57181,27,37,100,176
89641,24,37,100,176
114202,15,37,100,176
115483,13,33,100,176
13967,27,36,100,176
50314,14,36,100,176
132605,11,32,100,176
14897,1,36,100,176
66596,1,37,100,176
113986,11,33,100,176
94002,12,36,100,132
135853,24,33,100,132
128319,12,37,100,176
9293,27,37,100,176
106691,12,34,100,176
28381,24,37,100,176
2004,3,34,100,132
82179,1,37,100,176
52810,15,37,100,176
63818,24,37,100,132
104040,27,37,100,176
44382,24,36,100,176
15073,24,36,100,176
131278,3,37,100,176
103518,3,32,100,176
111285,13,37,100,176
16319,11,36,100,176
38741,14,37,100,132
96654,3,32,100,176
83665,15,36,100,132
122787,24,38,100,176
4607,12,34,100,176
8466,3,38,100,176
25053,11,34,100,176
45837,3,37,100,176
53584,1,37,100,176
128631,14,34,100,176
20334,1,34,100,132
112106,14,37,100,176
80951,3,37,100,176
143378,1,34,100,132
14404,27,37,100,176
118244,15,38,100,176
131108,12,37,100,176
17072,11,37,100,176
94764,1,37,100,176
106603,14,37,100,176
54569,11,33,100,132
79552,3,36,100,176
